,MEDIO_PREDOMINANTE,LATITUD_ORIGEN,LATITUD_DESTINO,LONGITUD_ORIGEN,LONGITUD_DESTINO,DIFERENCIA_HORAS,tiempo_recorrido,distancia_km,velocidad km/h
92835,Transmilenio,4.5991728779533,5.0252154,-74.078623166011,-74.0011074,02:25:00,2.4166666666666665,48.200064399277196,19.94485423418367
92839,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
92890,MOTO,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
92899,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
92970,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:40:00,0.6666666666666666,11.944659455042787,17.916989182564183
92986,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
92989,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:40:00,0.6666666666666666,11.944659455042787,17.916989182564183
92991,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:40:00,0.6666666666666666,11.944659455042787,17.916989182564183
93088,Transmilenio,4.6584919643583,5.0252154,-74.060338959559,-74.0011074,02:20:00,2.3333333333333335,41.348829549863375,17.720926949941447
93093,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:05:00,1.0833333333333333,18.57642995976313,17.14747380901212
93358,ILEGAL,4.915941,5.0252154,-74.0969271,-74.0011074,00:30:00,0.5,16.15223659900027,32.30447319800054
93360,AUTO,4.915941,5.0252154,-74.0969271,-74.0011074,00:30:00,0.5,16.15223659900027,32.30447319800054
93362,AUTO,4.915941,5.0252154,-74.0969271,-74.0011074,00:30:00,0.5,16.15223659900027,32.30447319800054
93421,Transmilenio,4.721639140961,5.0252154,-74.133873313401,-74.0011074,02:00:00,2.0,36.86311746594058,18.43155873297029
93441,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
93445,"BICICLETA, BICICLETA CON MOTOR",4.9191986,5.0252154,-74.0257644,-74.0011074,01:48:00,1.8,12.114400517096264,6.730222509497924
93451,Transmilenio,4.7209973588,5.0252154,-74.0519531178,-74.0011074,02:43:00,2.716666666666667,34.331818843289376,12.637479328818175
93453,Transmilenio,4.6422030323,5.0252154,-74.0550598591,-74.0011074,02:09:00,2.15,43.05475229297541,20.02546618277926
93461,Transmilenio,4.6352379210276,5.0252154,-74.065818957374,-74.0011074,02:12:00,2.2,44.00158342460608,20.00071973845731
93488,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:15:00,1.25,11.944659455042787,9.55572756403423
93490,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:15:00,1.25,11.944659455042787,9.55572756403423
93492,Transmilenio,4.692184159814,5.0252154,-74.073571683141,-74.0011074,02:00:00,2.0,37.93422726136163,18.967113630680814
93494,Transmilenio,4.692184159814,5.0252154,-74.073571683141,-74.0011074,02:00:00,2.0,37.93422726136163,18.967113630680814
93496,TPC-SITP,4.9084118,5.0252154,-73.9416075,-74.0011074,01:30:00,1.5,14.5810787377825,9.720719158521666
93513,Transmilenio,4.7310807,5.0252154,-74.3409265,-74.0011074,02:30:00,2.5,49.927435820442774,19.97097432817711
93515,TPC-SITP,4.74989631516,5.0252154,-74.027637553,-74.0011074,02:50:00,2.8333333333333335,30.78935498508003,10.866831171204716
93519,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:40:00,0.6666666666666666,12.114400517096264,18.171600775644396
93523,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
93527,Transmilenio,4.6459271703736,5.0252154,-74.06402942659,-74.0011074,02:08:00,2.1333333333333333,42.795209194377456,20.060254309864433
93554,"BICICLETA, BICICLETA CON MOTOR",4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
93617,TPC-SITP,4.6746197025655,5.0252154,-74.127443272633,-74.0011074,02:26:00,2.4333333333333336,41.467713970965846,17.041526289438018
93708,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:33:00,0.55,12.114400517096264,22.026182758356843
93728,Transmilenio,4.6980926436695,5.0252154,-74.071310025759,-74.0011074,02:30:00,2.5,37.238420426372045,14.895368170548817
93741,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:22:00,1.3666666666666667,14.5810787377825,10.669082003255488
93968,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:48:00,0.8,11.944659455042787,14.930824318803483
93977,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:37:00,1.6166666666666667,18.57642995976313,11.490575232843172
93992,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
93994,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
94141,AUTO,4.8686372,5.0252154,-74.1451592,-74.0011074,01:00:00,1.0,23.644177957548774,23.644177957548774
94189,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
94242,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
94245,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
94385,AUTO,4.8160984,5.0252154,-74.3536111,-74.0011074,00:54:00,0.9,45.501603820564085,50.557337578404535
94420,Transmilenio,4.6600626096832,5.0252154,-74.05681925319,-74.0011074,02:03:00,2.05,41.11572736846286,20.056452374859933
94446,AUTO,4.9956821,5.0252154,-73.8733368,-74.0011074,00:32:00,0.5333333333333333,14.545440079022296,27.272700148166805
94448,AUTO,4.9956821,5.0252154,-73.8733368,-74.0011074,00:35:00,0.5833333333333334,14.545440079022296,24.935040135466792
94456,ILEGAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
94460,Transmilenio,4.6726224561595,5.0252154,-74.12484213807,-74.0011074,03:00:00,3.0,41.580918490089154,13.86030616336305
94476,Transmilenio,4.6325652969459,5.0252154,-74.067797120382,-74.0011074,02:25:00,2.4166666666666665,44.33122945206101,18.343957014645937
94502,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
94592,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:27:00,0.45,12.114400517096264,26.920890037991697
94594,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
94614,TAXI,4.4914494,5.0252154,-74.259146,-74.0011074,01:28:00,1.4666666666666668,65.95454600615756,44.96900864056197
94620,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:17:00,1.2833333333333332,14.5810787377825,11.361879535934417
94622,MOTO,4.7537899718039,5.0252154,-74.045852329191,-74.0011074,01:00:00,1.0,30.619844497581784,30.619844497581784
94624,ESPECIAL,4.915941,5.0252154,-74.0969271,-74.0011074,00:39:00,0.65,16.15223659900027,24.849594767692718
94632,TPC-SITP,4.9084118,5.0252154,-73.9416075,-74.0011074,01:51:00,1.85,14.5810787377825,7.881664182585134
94646,AUTO,4.8160984,5.0252154,-74.3536111,-74.0011074,00:54:00,0.9,45.501603820564085,50.557337578404535
94708,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,02:53:00,2.8833333333333333,11.944659455042787,4.142656458396343
94710,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
94729,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
94772,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
94914,PEATON,4.9647668,5.0252154,-73.9121163,-74.0011074,02:23:00,2.3833333333333333,11.944659455042787,5.011745225892079
94977,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:15:00,1.25,11.944659455042787,9.55572756403423
94979,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:25:00,1.4166666666666667,11.944659455042787,8.431524321206673
95012,TPC-SITP,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
95150,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,00:36:00,0.6,11.944659455042787,19.907765758404647
95168,PEATON,4.9647668,5.0252154,-73.9121163,-74.0011074,02:23:00,2.3833333333333333,11.944659455042787,5.011745225892079
95251,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:54:00,0.9,11.944659455042787,13.27184383893643
95274,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
95451,Transmilenio,4.6624767989178,5.0252154,-74.058538540355,-74.0011074,03:00:00,3.0,40.87933598268425,13.626445327561418
95453,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
95457,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:37:00,1.6166666666666667,18.57642995976313,11.490575232843172
95461,Transmilenio,4.6520018920813,5.0252154,-74.064225522095,-74.0011074,02:06:00,2.1,42.13177583996325,20.062750399982498
95474,INTERMUNICIPAL,4.7102423,5.0252154,-74.2144199,-74.0011074,01:25:00,1.4166666666666667,42.298899311707416,29.85804657296994
95527,TPC-SITP,4.5893595255565,5.0252154,-74.079414883729,-74.0011074,03:54:00,3.9,49.29075712548913,12.638655673202342
95692,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
95694,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
95720,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:10:00,1.1666666666666667,11.944659455042787,10.238279532893817
95926,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
95928,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:50:55,0.8486111111111111,12.114400517096264,14.275561984139625
95943,AUTO,4.7569235824298,5.0252154,-74.060081126036,-74.0011074,01:25:00,1.4166666666666667,30.574035398644863,21.581672046102256
95945,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
95973,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:25:00,0.4166666666666667,18.57642995976313,44.58343190343151
95979,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:24:00,0.4,12.114400517096264,30.28600129274066
95983,Transmilenio,4.6184814879023,5.0252154,-74.088498900013,-74.0011074,02:28:00,2.466666666666667,46.30358114333746,18.77172208513681
95991,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
96216,TPC-SITP,4.7496363028174,5.0252154,-74.039669973591,-74.0011074,02:20:00,2.3333333333333335,30.97409729493639,13.27461312640131
96230,TPC-SITP,4.6489372078016,5.0252154,-74.126411101667,-74.0011074,02:00:00,2.0,44.132947803898176,22.066473901949088
96232,Transmilenio,4.6061815571957,5.0252154,-74.075059345474,-74.0011074,02:22:00,2.3666666666666667,47.36250416809263,20.01232570482787
96329,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
96476,Transmilenio,4.9647668,5.0252154,-73.9121163,-74.0011074,01:40:00,1.6666666666666665,11.944659455042787,7.166795673025673
96687,AUTO,4.6659028658159,5.0252154,-74.061025074923,-74.0011074,02:00:00,2.0,40.546942858553734,20.273471429276867
96691,AUTO,4.7604218165404,5.0252154,-74.065567549685,-74.0011074,00:50:00,0.8333333333333334,30.33138574272693,36.39766289127231
96695,AUTO,4.7470798354247,5.0252154,-74.022728048027,-74.0011074,01:00:00,1.0,31.054675991469743,31.054675991469743
96697,AUTO,4.7435437945896,5.0252154,-74.01603666602,-74.0011074,01:00:00,1.0,31.399272052340095,31.399272052340095
96699,AUTO,4.7604446788566,5.0252154,-74.065883316997,-74.0011074,01:00:00,1.0,30.33718757188421,30.33718757188421
96703,Transmilenio,4.6155326773237,5.0252154,-74.072688377504,-74.0011074,02:19:00,2.3166666666666664,46.29177889412466,19.98206283199626
96717,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:42:00,0.7,14.5810787377825,20.83011248254643
96723,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:40:00,0.6666666666666666,12.114400517096264,18.171600775644396
96725,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:40:00,0.6666666666666666,12.114400517096264,18.171600775644396
96870,TPC-SITP,4.9084118,5.0252154,-73.9416075,-74.0011074,02:15:00,2.25,14.5810787377825,6.480479439014444
97080,AUTO,4.9956821,5.0252154,-73.8733368,-74.0011074,01:02:00,1.0333333333333334,14.545440079022296,14.076232334537703
97104,TPC-SITP,4.7982273081673,5.0252154,-74.040880843145,-74.0011074,02:31:00,2.5166666666666666,25.650400925457024,10.19221228826107
97134,AUTO,4.7601843747801,5.0252154,-74.045323744515,-74.0011074,01:50:00,1.8333333333333335,29.90798303237616,16.313445290386994
97136,AUTO,4.7601843747801,5.0252154,-74.045323744515,-74.0011074,01:50:00,1.8333333333333335,29.90798303237616,16.313445290386994
97138,AUTO,4.7601843747801,5.0252154,-74.045323744515,-74.0011074,01:50:00,1.8333333333333335,29.90798303237616,16.313445290386994
97237,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
97241,TPC-SITP,4.8087332,5.0252154,-74.1026423,-74.0011074,01:45:00,1.75,26.600064605375675,15.200036917357528
97454,AUTO,4.6015936524447,5.0252154,-74.060511035327,-74.0011074,01:03:00,1.05,47.615573295641006,45.348165043467624
97456,AUTO,4.580855781008,5.0252154,-74.067827553682,-74.0011074,01:07:00,1.1166666666666667,50.016569988449774,44.79095819861174
97517,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,00:40:00,0.6666666666666666,16.15223659900027,24.228354898500402
97674,MOTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:01:00,1.0166666666666666,11.944659455042787,11.748845365615857
97756,AUTO,4.915941,5.0252154,-74.0969271,-74.0011074,00:45:00,0.75,16.15223659900027,21.53631546533369
97819,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:50:00,0.8333333333333334,18.57642995976313,22.291715951715755
97924,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
97940,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
97944,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
97988,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:30:00,0.5,14.5810787377825,29.162157475565
98337,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
98343,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
98369,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
98468,AUTO,4.7403470212782,5.0252154,-74.048186394437,-74.0011074,01:50:00,1.8333333333333335,32.13849249536076,17.53008681565132
98470,TPC-SITP,4.7604218165404,5.0252154,-74.065567549685,-74.0011074,01:55:00,1.9166666666666665,30.33138574272693,15.825070822292313
98488,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
98538,TPC-SITP,4.7540453872613,5.0252154,-74.057840400801,-74.0011074,02:00:00,2.0,30.83542084599749,15.417710422998745
98544,AUTO,4.6658718821604,5.0252154,-74.052893622633,-74.0011074,01:00:00,1.0,40.41231202502582,40.41231202502582
98739,"BICICLETA, BICICLETA CON MOTOR",4.7310807,5.0252154,-74.3409265,-74.0011074,03:20:00,3.3333333333333335,49.927435820442774,14.978230746132832
98832,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
98970,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:00:00,1.0,16.15223659900027,16.15223659900027
98972,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:00:00,1.0,16.15223659900027,16.15223659900027
99043,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:30:00,0.5,12.114400517096264,24.22880103419253
99176,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
99318,INTERMUNICIPAL,4.7102423,5.0252154,-74.2144199,-74.0011074,01:25:00,1.4166666666666667,42.298899311707416,29.85804657296994
99493,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:28:00,0.4666666666666667,14.5810787377825,31.245168723819642
99506,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
99508,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:29:00,0.48333333333333334,12.114400517096264,25.064276931923306
99624,MOTO,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
99915,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:19:00,0.31666666666666665,14.5810787377825,46.04551180352369
100011,TPC-SITP,4.9647668,5.0252154,-73.9121163,-74.0011074,01:42:00,1.7,11.944659455042787,7.026270267672228
100043,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:50:00,0.8333333333333334,11.944659455042787,14.333591346051344
100091,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,00:36:00,0.6,11.944659455042787,19.907765758404647
100298,INTERMUNICIPAL,4.9956821,5.0252154,-73.8733368,-74.0011074,00:45:00,0.75,14.545440079022296,19.393920105363062
100348,MOTO,4.9647668,5.0252154,-73.9121163,-74.0011074,00:21:00,0.35,11.944659455042787,34.12759844297939
100443,"BICICLETA, BICICLETA CON MOTOR",4.9647668,5.0252154,-73.9121163,-74.0011074,01:30:00,1.5,11.944659455042787,7.963106303361858
100880,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
100890,TPC-SITP,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
101090,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
101660,AUTO,4.75319709271,5.0252154,-74.0446776434,-74.0011074,01:30:00,1.5,30.664170180669984,20.442780120446656
101669,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:35:00,0.5833333333333334,12.114400517096264,20.767543743593595
101671,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:35:00,0.5833333333333334,12.114400517096264,20.767543743593595
101685,AUTO,4.6947376081809,5.0252154,-74.032743968778,-74.0011074,02:20:00,2.3333333333333335,36.95564549490325,15.838133783529964
101687,AUTO,4.6947376081809,5.0252154,-74.032743968778,-74.0011074,02:20:00,2.3333333333333335,36.95564549490325,15.838133783529964
101698,INTERMUNICIPAL,4.8686372,5.0252154,-74.1451592,-74.0011074,01:47:00,1.7833333333333332,23.644177957548774,13.258417546289033
101792,"BICICLETA, BICICLETA CON MOTOR",4.9647668,5.0252154,-73.9121163,-74.0011074,01:48:00,1.8,11.944659455042787,6.635921919468215
101853,MOTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:20:00,0.3333333333333333,12.114400517096264,36.34320155128879
101863,MOTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:30:00,0.5,12.114400517096264,24.22880103419253
101869,Transmilenio,4.6626100631459,5.0252154,-74.060531323637,-74.0011074,02:03:00,2.05,40.89972334782141,19.951084559912882
101885,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:30:00,0.5,12.114400517096264,24.22880103419253
101891,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:30:00,0.5,12.114400517096264,24.22880103419253
102195,TPC-SITP,4.9647668,5.0252154,-73.9121163,-74.0011074,00:50:00,0.8333333333333334,11.944659455042787,14.333591346051344
102294,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
102297,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:30:00,0.5,14.5810787377825,29.162157475565
102299,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:30:00,0.5,14.5810787377825,29.162157475565
102301,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:30:00,0.5,14.5810787377825,29.162157475565
102303,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:30:00,0.5,14.5810787377825,29.162157475565
102335,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:45:00,0.75,14.5810787377825,19.441438317043332
102578,INTERMUNICIPAL,4.7604218165404,5.0252154,-74.065567549685,-74.0011074,01:30:00,1.5,30.33138574272693,20.22092382848462
102584,AUTO,4.6631502222283,5.0252154,-74.059445816867,-74.0011074,02:25:00,2.4166666666666665,40.821119810900356,16.891497852786355
102585,PEATON,4.9647668,5.0252154,-73.9121163,-74.0011074,02:23:00,2.3833333333333333,11.944659455042787,5.011745225892079
102605,TPC-SITP,4.9647668,5.0252154,-73.9121163,-74.0011074,01:42:00,1.7,11.944659455042787,7.026270267672228
102915,ESPECIAL,4.7416760466138,5.0252154,-74.033321455923,-74.0011074,02:00:00,2.0,31.765088758891608,15.882544379445804
102917,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:36:00,0.6,12.114400517096264,20.190667528493776
102925,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
102931,AUTO,4.6775066798424,5.0252154,-74.083754917166,-74.0011074,01:00:00,1.0,39.77758833403406,39.77758833403406
102933,Transmilenio,4.6672480598532,5.0252154,-74.062488062245,-74.0011074,02:01:00,2.0166666666666666,40.42624143712828,20.046070134113197
103013,PEATON,4.9647668,5.0252154,-73.9121163,-74.0011074,02:23:00,2.3833333333333333,11.944659455042787,5.011745225892079
103389,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
104055,MOTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
104059,MOTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
104165,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
104965,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
104968,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:11:00,1.1833333333333333,18.57642995976313,15.698391515292785
105304,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
105833,Transmilenio,4.6337671337052,5.0252154,-74.059879525323,-74.0011074,02:12:00,2.2,44.06084000161049,20.027654546186582
105839,Transmilenio,4.6220415688442,5.0252154,-74.06803347367,-74.0011074,02:16:00,2.2666666666666666,45.49100190192065,20.06955966261205
105843,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:20:00,1.3333333333333333,11.944659455042787,8.958494591282092
105908,Transmilenio,4.61419687761,5.0252154,-74.0649377868,-74.0011074,02:20:00,2.3333333333333335,46.29903256584147,19.842442528217774
106097,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:37:00,1.6166666666666667,18.57642995976313,11.490575232843172
106551,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:45:00,0.75,18.57642995976313,24.768573279684173
107011,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:20:00,1.3333333333333333,18.57642995976313,13.932322469822347
109500,PEATON,4.5459893396038,5.0252154,-74.112630320443,-74.0011074,11:57:00,11.95,54.762960943946496,4.5826745559787865
114518,ESPECIAL,4.6801427394048,5.0252154,-74.154908252096,-74.0011074,02:43:00,2.716666666666667,42.03115764276633,15.471591770343434
116079,PEATON,4.5960979638129,5.0252154,-74.094494917337,-74.0011074,00:30:00,0.5,48.8795388688413,97.7590777376826
119651,TPC-SITP,4.7240367870757,5.0252154,-74.069282804081,-74.0011074,02:01:00,2.0166666666666666,34.36927021888708,17.042613331679544
121873,Transmilenio,4.7167081209967,5.0252154,-74.140059704805,-74.0011074,02:53:00,2.8833333333333333,37.64270088472007,13.055271983139908
122400,"BICICLETA, BICICLETA CON MOTOR",4.6031188063053,5.0252154,-74.078892571376,-74.0011074,03:11:00,3.183333333333333,47.77329946294233,15.007319203018534
122402,PEATON,4.5892774347499,5.0252154,-74.07927977158,-74.0011074,10:52:00,10.866666666666667,49.29711395850786,4.536544229310539
122422,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:43:00,1.7166666666666668,12.114400517096264,7.0569323400560755
122456,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:43:00,1.7166666666666668,12.114400517096264,7.0569323400560755
122501,AUTO,4.9956821,5.0252154,-73.8733368,-74.0011074,01:00:00,1.0,14.545440079022296,14.545440079022296
